CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,commodity,country_code,country,mts,year,month,date
2010,11,10059010,10,589,MT,1,917800,10425000,10425000,2449875,CORN,PER,Peru,10425.0,2010,11,2010-11-01
2010,10,10059010,10,573,MT,1,817800,17972,17971860,3594372,CORN,NLD,Netherlands,17971.86,2010,10,2010-10-01
2010,6,10059090,10,399,RS,1,817800,0,216,755,CORN,JPN,Japan,0.216,2010,6,2010-06-01
2010,11,10059010,10,365,MT,1,817800,58062,58061920,12483313,CORN,IDN,Indonesia,58061.92,2010,11,2010-11-01
2010,9,10059010,10,053,MS,1,817800,12700,12700000,2590800,CORN,SAU,Saudi Arabia,12700.0,2010,9,2010-09-01
2010,9,10059010,10,245,PR,1,917800,33833044,38189046,6796909,CORN,ESP,Spain,38189.046,2010,9,2010-09-01
2010,9,10059010,10,161,GO,1,817800,29900,29900000,6216800,CORN,TWN,Taiwan,29900.0,2010,9,2010-09-01
2010,9,10059010,10,245,MS,1,917800,13849875,13849875,2476722,CORN,ESP,Spain,13849.875,2010,9,2010-09-01
2010,9,10059010,10,455,MT,1,917800,10000000,10000000,1650000,CORN,MYS,Malaysia,10000.0,2010,9,2010-09-01
2010,9,10059010,10,053,MT,1,817800,20153131,173130761,33711542,CORN,SAU,Saudi Arabia,173130.761,2010,9,2010-09-01
2010,9,10059010,10,169,MG,1,727600,39180,39179675,7011452,CORN,COL,Colombia,39179.675,2010,9,2010-09-01
2010,2,10059010,10,477,RS,1,1017700,0,23750,6531,CORN,MTQ,Martinique,23.75,2010,2,2010-02-01
2010,9,10059010,10,607,GO,1,727600,9701,9701020,1988709,CORN,PRT,Portugal,9701.02,2010,9,2010-09-01
2010,9,10059010,10,647,MT,1,817800,14468,14467104,2544414,CORN,DOM,Dominican Republic,14467.104,2010,9,2010-09-01
2010,2,10059010,10,372,MT,1,727600,65993,65992825,12007716,CORN,IRN,Iran,65992.825,2010,2,2010-02-01
2010,9,10059010,10,628,MT,1,817800,7864538,10378516,2203699,CORN,GBR,United Kingdom,10378.516,2010,9,2010-09-01
2010,2,10059090,10,607,RS,1,817800,0,1001,3486,CORN,PRT,Portugal,1.001,2010,2,2010-02-01
2010,1,10059010,10,850,MT,1,727600,29961,29963070,5276796,CORN,VEN,Venezuela,29963.07,2010,1,2010-01-01
2010,12,10059010,10,097,ZN,4,145200,199174,199174,20005,CORN,BOL,Bolivia,199.174,2010,12,2010-12-01
2010,12,10059090,10,399,SP,1,817800,576,576,2013,CORN,JPN,Japan,0.576,2010,12,2010-12-01
2010,10,10059010,10,474,MS,1,917800,2212432,2212432,526778,CORN,MAR,Morocco,2212.432,2010,10,2010-10-01
